class_name	subtype_level	subtype_value_min	subtype_tau	precision	recall	f1	tp	fp	fn	tn
chromothripsis	noncanonical	0.5	0.2199999988079071	0.3974358974358974	0.8611111111111112	0.543859649122807	31	47	5	154
chromothripsis	noncanonical	0.5	0.23000000417232513	0.4025974025974026	0.8611111111111112	0.5486725663716814	31	46	5	155
chromothripsis	noncanonical	0.5	0.23999999463558197	0.39473684210526316	0.8333333333333334	0.5357142857142857	30	46	6	155
chromothripsis	noncanonical	0.5	0.25	0.3918918918918919	0.8055555555555556	0.5272727272727273	29	45	7	156
chromothripsis	noncanonical	0.5	0.25999999046325684	0.3918918918918919	0.8055555555555556	0.5272727272727273	29	45	7	156
chromothripsis	noncanonical	0.5	0.27000001072883606	0.4027777777777778	0.8055555555555556	0.537037037037037	29	43	7	158
chromothripsis	noncanonical	0.5	0.2800000011920929	0.4084507042253521	0.8055555555555556	0.5420560747663551	29	42	7	159
chromothripsis	noncanonical	0.5	0.28999999165534973	0.42028985507246375	0.8055555555555556	0.5523809523809524	29	40	7	161
chromothripsis	noncanonical	0.5	0.30000001192092896	0.417910447761194	0.7777777777777778	0.5436893203883495	28	39	8	162
chromothripsis	noncanonical	0.5	0.3100000023841858	0.4153846153846154	0.75	0.5346534653465346	27	38	9	163
chromothripsis	noncanonical	0.5	0.3199999928474426	0.41379310344827586	0.6666666666666666	0.5106382978723404	24	34	12	167
chromothripsis	noncanonical	0.5	0.33000001311302185	0.40350877192982454	0.6388888888888888	0.49462365591397844	23	34	13	167
chromothripsis	noncanonical	0.5	0.3400000035762787	0.40350877192982454	0.6388888888888888	0.49462365591397844	23	34	13	167
chromothripsis	noncanonical	0.5	0.3499999940395355	0.41818181818181815	0.6388888888888888	0.5054945054945054	23	32	13	169
chromothripsis	noncanonical	0.5	0.36000001430511475	0.41818181818181815	0.6388888888888888	0.5054945054945054	23	32	13	169
chromothripsis	noncanonical	0.5	0.3700000047683716	0.4117647058823529	0.5833333333333334	0.4827586206896552	21	30	15	171
chromothripsis	noncanonical	0.5	0.3799999952316284	0.4375	0.5833333333333334	0.5	21	27	15	174
chromothripsis	noncanonical	0.5	0.38999998569488525	0.4375	0.5833333333333334	0.5	21	27	15	174
chromothripsis	noncanonical	0.5	0.4000000059604645	0.44680851063829785	0.5833333333333334	0.5060240963855422	21	26	15	175
chromothripsis	noncanonical	0.5	0.4099999964237213	0.44680851063829785	0.5833333333333334	0.5060240963855422	21	26	15	175
chromothripsis	noncanonical	0.5	0.41999998688697815	0.475	0.5277777777777778	0.5	19	21	17	180
chromothripsis	noncanonical	0.5	0.4300000071525574	0.475	0.5277777777777778	0.5	19	21	17	180
chromothripsis	noncanonical	0.5	0.4399999976158142	0.5135135135135135	0.5277777777777778	0.5205479452054794	19	18	17	183
chromothripsis	noncanonical	0.5	0.44999998807907104	0.5428571428571428	0.5277777777777778	0.5352112676056338	19	16	17	185
chromothripsis	noncanonical	0.5	0.46000000834465027	0.5588235294117647	0.5277777777777778	0.5428571428571428	19	15	17	186
