class_name	subtype_level	subtype_value_min	subtype_tau	precision	recall	f1	tp	fp	fn	tn
chromothripsis	noncanonical	0.5	0.47999998927116394	0.7419354838709677	0.6388888888888888	0.6865671641791045	23	8	13	193
chromothripsis	noncanonical	0.5	0.49000000953674316	0.7857142857142857	0.6111111111111112	0.6875000000000001	22	6	14	195
chromothripsis	noncanonical	0.5	0.5	0.7777777777777778	0.5833333333333334	0.6666666666666666	21	6	15	195
chromothripsis	noncanonical	0.5	0.5099999904632568	0.7777777777777778	0.5833333333333334	0.6666666666666666	21	6	15	195
chromothripsis	noncanonical	0.5	0.5199999809265137	0.7916666666666666	0.5277777777777778	0.6333333333333333	19	5	17	196
chromothripsis	noncanonical	0.5	0.5299999713897705	0.7619047619047619	0.4444444444444444	0.5614035087719298	16	5	20	196
chromothripsis	noncanonical	0.5	0.5400000214576721	0.75	0.4166666666666667	0.5357142857142857	15	5	21	196
chromothripsis	noncanonical	0.5	0.550000011920929	0.75	0.4166666666666667	0.5357142857142857	15	5	21	196
chromothripsis	noncanonical	0.5	0.5600000023841858	0.7368421052631579	0.3888888888888889	0.509090909090909	14	5	22	196
chromothripsis	noncanonical	0.5	0.5699999928474426	0.7058823529411765	0.3333333333333333	0.45283018867924524	12	5	24	196
chromothripsis	noncanonical	0.5	0.5799999833106995	0.75	0.3333333333333333	0.46153846153846156	12	4	24	197
chromothripsis	noncanonical	0.5	0.5899999737739563	0.6923076923076923	0.25	0.3673469387755102	9	4	27	197
